命中率	23081
命定	32784
命相	33291
命	2124
命案	17265
命笔	39129
命薄	41513
命大	51489
命根子	24713
命里注定	38312
命令	1837
命令主义	51079
命脉	16109
命门	51490
命名	4648
命题	7373
命途多舛	54399
命运	1464
命在旦夕	53353
命中注定	24781
命中	13939
谬论	17231
谬误	20408
摸高	47136
摸黑儿	37744
摸奖	53354
摸门儿	54400
摸底	13064
摸	2016
摸彩	52358
摸爬滚打	24334
摸索	7156
摸头	43237
摸准	35084
馍	12028
馍馍	23384
摹本	45646
摹绘	51491
摹写	39556
模	6558
模范	2881
模仿	7109
模糊	4073
模块	17789
模棱两可	26552
模拟	5075
模式	1584
模特儿	21632
模型	4513
模压	50280
膜	5649
膜拜	31065
摩擦	8917
摩擦力	27721
摩登	20361
摩肩接踵	27391
摩拳擦掌	27470
摩丝	43714
摩挲	33414
摩挲	33420
摩天大楼	28555
摩托	13372
摩托车	5124
摩托化	47774
摩托艇	30301
磨洋工	47430
磨	3610
磨蹭	23598
磨床	47429
磨刀霍霍	49891
磨刀石	47775
磨合	20409
磨具	50281
磨砺	18211
磨炼	17453
磨灭	28939
磨难	11430
磨人	43715
磨砂玻璃	53355
磨损	17638
磨洗	50282
磨牙	34071
磨制	43940
磨嘴皮	52854
蘑菇云	41751
蘑菇	12925
魔术师	23546
魔	7413
魔法	24182
魔方	41063
魔怪	47431
魔鬼	9571
魔幻	29875
魔窟	42261
魔力	16908
魔术	15634
魔头	43941
魔王	29341
魔影	43471
魔芋	29342
魔掌	39130
魔杖	47137
魔障	48444
魔爪	32152
抹子	52855
抹黑	22743
抹灰	40181
抹墙	55398
抹杀	21006
抹稀泥	51080
抹	3881
抹脖子	32656
抹粉	42497
脉脉	34822
没收	5451
没	15060
没齿不忘	55397
没落	14301
没奈何	13835
没世	51081
磨	3443
磨叨	48074
磨烦	49892
磨坊	37746
磨盘	26627
磨扇	48802
抹	13680
抹不开	45952
末	1718
末班车	34516
末代	28387
末端	17568
末儿	47776
末伏	55886
末后	31650
末节	38124
末了	13852
末流	41293
末路	33937
末年	16131
末期	12655
末日	18566
末梢	33797
末世	35540
末尾	21442
末叶	35251
末子	45344
末座	48800
沫	21201
沫儿	49539
沫子	40182
茉莉	30735
茉莉花	23496
陌路	39751
陌生	4461
秣马厉兵	46522
莫	2906
莫不	13836
莫不是	30736
莫测高深	42262
莫此为甚	51492
莫大	12667
莫非	8898
莫过于	14602
莫可名状	51919
莫名其妙	6483
莫逆之交	42753
莫如	19987
莫斯科	3161
莫须有	12569
莫衷一是	30624
漠不关心	22991
漠不相关	51920
漠漠	37036
漠然	21534
漠然置之	43942
漠视	15706
蓦地	13292
蓦然	16377
墨黑	34668
墨水	17357
墨	4995
墨宝	35693
墨笔	36502
墨斗	53870
墨斗鱼	53356
墨盒	27630
墨迹	26695
墨迹未干	46523
墨家	39131
墨晶	53357
墨镜	22171
墨菊	55399
墨客	36180
墨绿	27297
墨守成规	29125
墨线	48801
墨鱼	34072
墨汁	25983
墨竹	41064
墨渍	53358
默读	50661
默诵	39132
默	9103
默哀	25209
默不作声	28855
默祷	37745
默记	44764
默默	3423
默默无闻	16232
默默无言	31765
默念	25144
默片	53871
默契	12058
默然	10445
默认	21360
默算	55400
默想	26211
默写	43472
默许	24579
哞	43716
牟	14622
牟利	20130
牟取	25035
眸子	18567
谋	1958
谋财害命	42498
谋臣	43238
谋反	22794
谋害	25834
谋划	9853
谋利	20131
谋虑	49893
谋略	17266
谋面	30526
谋求	7126
谋取	10020
谋杀	15958
谋生	12643
谋士	32020
谋事	28650
谋私	29230
谋算	42974
谋职	44765
某	593
某个	6168
某某	9365
某人	17336
某些	1396
模板	23385
模具	17847
模样	4235
模子	28204
母	2190
母爱	16738
母本	34207
母畜	45647
母带	41997
母机	44766
母老虎	38518
母女	10008
母亲	513
母亲节	37937
母乳	23121
母体	17284
母系	28290
母校	15399
母性	25984
母夜叉	44767
母语	22364
母子	9104
亩	930
亩产	9426
牡丹	9105
牡丹花	24513
牡蛎	23180
拇指	17306
木排	35694
木糖醇	51493
木工	18623
木立	54401
木	2166
木板	8591
木版	27722
木棒	26062
木本	34208
木材	5523
木柴	26409
木船	19344
木呆呆	42754
木雕	21007
木耳	23333
木筏	27723
木瓜	25985
木棍	16268
木化石	55401
木屐	39972
木简	50283
木匠	11952
木槿	52359
木刻	11868
木兰	5327
木莲	49540
木料	17045
木马	22795
木棉	38519
木模	47138
木乃伊	28856
木讷	32021
木偶	18661
木偶戏	40415
木片	36333
木器	24287
木桥	26909
木琴	51082
木然	20704
木梳	38929
木薯	34980
木栓	48445
木炭	20094
木桶	28116
木头	8216
木头木脑	48446
木头人	30841
木屋	16717
木樨	48075
木锨	48803
木屑	33546
木星	22992
木已成舟	38930
木鱼	30079
木桩	21764
仫佬族	46248
目	2660
目标	732
目不忍睹	44470
目不识丁	37209
目不暇接	19741
目不斜视	36334
目不转睛	20245
目测	35695
目次	55784
目瞪口呆	14454
目的	614
目的地	8520
目的性	24065
目睹	8880
目光	1502
目光短浅	40183
目光如豆	55402
目光如炬	48076
目击	20578
目击者	15043
目空一切	34981
目力	36017
目录	6330
目前	342
目送	16600
目无法纪	44768
目眩	29231
目验	45345
目中无人	33022
沐浴	11411
牧	6199
牧草	12443
牧场	10377
牧笛	50662
牧放	55785
牧歌	29443
牧工	45648
牧民	6889
牧区	10030
牧人	25835
牧师	11022
牧童	27949
牧畜	46524
牧羊犬	46525
牧业	16718
牧主	53359
苜蓿	18968
募股	51083
募化	51921
募集	11219
募捐	12228
墓室	23181
墓	3942
墓碑	16205
墓表	50284
墓道	30954
墓地	11122
墓穴	27471
墓葬	13721
墓志	30955
墓志铭	33292
墓冢	54402
幕僚	17665
幕	2698
幕布	29659
幕府	24580
幕后	12215
睦邻	12349
慕	11829
慕名	18438
暮气沉沉	49541
暮霭	34209
暮春	26348
暮鼓晨钟	49894
暮景	52360
暮年	27298
暮气	35252
暮秋	45953
暮色	14511
穆	13613
穆斯林	7912
那	52856
拿刀动仗	54404
拿	280
拿办	46526
拿不准	26982
拿大	55786
拿大顶	54403
拿获	41998
拿架子	48077
拿来主义	34352
拿捏	39336
拿腔拿调	51494
拿腔作势	55403
拿乔	55787
拿人	47432
拿手	18826
拿手好戏	33421
拿手戏	45054
拿问	41999
拿下	7707
拿一把	35696
拿主意	28291
哪	1147
哪儿	2517
哪个	2552
哪会儿	55788
哪里	976
哪能	10485
哪怕	5567
哪些	2963
哪样	20018
那	557
那般	15930
那边	3732
那达慕	26063
那个	960
那会儿	14068
那里	667
那么	269
那么点儿	42499
那么些	29232
那么样	37938
那么着	37747
那时	1390
那些	299
那样	530
那阵儿	20286
那阵子	27950
纳	4293
纳粹	9654
纳福	47433
纳贡	45346
纳罕	54885
纳贿	34823
纳谏	32544
纳凉	25836
纳粮	42755
纳闷儿	14105
纳米	7696
纳米技术	49895
纳妾	34353
纳入	2895
纳税	5028
纳西族	26827
纳降	48447
纳新	43943
钠	9893
捺	21915
呐喊	9922
呐喊助威	31881
哪	5392
乃	2256
乃是	5024
乃至	2714
乃至于	29037
奶糕	55790
奶声奶气	50285
奶制品	27724
奶	3145
奶茶	30419
奶豆腐	55789
奶粉	10340
奶酒	53872
奶酪	26696
奶妈	12204
奶名	52361
奶奶	2872
奶娘	37392
奶牛	6692
奶品	51084
奶瓶	32275
奶水	27132
奶糖	44769
奶头	32406
奶腥	54405
奶羊	45055
奶油	21965
奶油小生	48804
奶罩	52857
奶汁	36335
奶子	22744
奶嘴	52858
氖	7534
奈何	7665
耐火	36849
耐	3878
耐穿	47434
耐烦	33547
耐寒	29233
耐旱	32153
耐火砖	44471
耐饥	50663
耐久	29971
耐看	33023
耐劳	36503
耐力	19316
耐磨	29767
耐热	30737
耐人寻味	14964
耐心	4281
耐性	25036
耐用	18279
男	1012
男宾	42500
男厕	51085
男单	10606
男盗女娼	44770
男儿	16996
男方	18590
男工	36336
男孩儿	5675
男家	37748
男科	51495
男篮	11726
男模	48805
男男女女	18034
男女	2090
男女关系	30193
男女老少	14965
男排	13837
男朋友	9947
男乒	46837
男人	4386
男人	5729
男生	9909
男声	35541
男士	15400
男式	32407
男双	14495
男性	6363
男性病	53873
男婴	29972
男装	24382
男子	1232
男子汉	11260
男足	28742
男尊女卑	41294
南面	14195
南戏	35697
南	480
南半球	24782
南北	3163
南北朝	19633
南边	13331
南部	3095
南昌	5590
南朝	20515
南方	2144
南房	44771
南非	3855
南瓜	14813
南国	16791
南海	8041
南货	43944
南极	7405
南极洲	27133
南京	1317
南柯一梦	48448
南来北往	32657
南麓	24964
南美洲	16039
南宁	5794
南欧	33658
南腔北调	34073
南拳	44183
南式	54886
南宋	14083
南头	35393
南纬	42756
南味儿	54887
南下	6828
南亚	7637
南洋	15980
南音	46527
南辕北辙	34074
南征北战	32658
难缠	32785
难关	9053
难	758
难熬	21077
难保	16488
难产	21535
难处	10865
难处	48806
难道	2116
难得	2985
难点	5166
难度	3792
难分难解	41514
难怪	6903
难过	4865
难解难分	31651
难堪	8619
难看	8749
难免	4966
难耐	21488
难能可贵	14673
难忍	19528
难色	29876
难上难	55404
难舍难分	38125
难事	13671
难受	5905
难说	37749
难说话	51496
难题	2816
难听	14892
难忘	5900
难为情	13356
难为	31066
难言	16469
难言之隐	34354
难以	918
难以启齿	38931
难以置信	19893
难于	10727
难字	51922
喃喃	9472
楠木	25772
赧然	48807
赧颜	47435
难	13995
难民	5993
难民营	16246
难兄难弟	42501
难友	29768
囊	6122
囊虫	49896
囊空如洗	52859
囊括	15981
囊中物	52362
囊中羞涩	36850
囊肿	36851
馕	16347
攮	47139
孬	23182
孬种	33938
挠	9452
挠钩	54406
挠头	33659
挠痒	50286
铙	49184
铙钹	52860
蛲虫	55791
恼	7386
恼恨	32408
恼火	15044
恼怒	15742
恼人	32545
恼羞成怒	22837
脑海	8813
脑门子	32276
脑血管	21724
脑	2344
脑充血	52363
脑出血	39752
脑袋	3244
脑袋瓜儿	37393
脑电波	38316
脑电图	38932
脑干	33939
脑瓜儿	47777
脑积水	54407
脑际	27392
脑浆	31882
脑筋	11325
脑壳	15743
脑力	24288
脑瘤	37210
脑满肠肥	47778
脑门儿	32022
脑膜	37750
脑膜炎	28651
脑勺儿	20662
脑神经	30302
脑室	48808
脑死亡	39133
脑髓	38933
脑瘫	31186
脑体倒挂	54408
脑血栓	31187
脑炎	33940
脑溢血	28292
脑震荡	43239
脑汁	40184
脑子	4099
闹哄	29234
闹饥荒	42975
闹剧	17180
闹乱子	49542
闹洞房	44184
闹脾气	36181
闹气	39338
闹情绪	37939
闹嚷嚷	39557
闹市	18062
闹事	12361
闹	1588
闹别扭	28038
闹病	40844
闹肚子	39337
闹房	41515
闹鬼	33798
闹哄哄	31652
闹市区	25429
闹腾	24135
闹戏	52364
闹笑话	39973
闹心	43717
闹新房	46838
闹意见	39339
闹意气	52861
闹灾	53360
闹着玩儿	20540
闹钟	23438
呢料	51087
哪吒	32909
讷讷	33660
呢	1712
内陆湖	53361
内燃机	24335
内外夹攻	45955
内省	31766
内	110
内宾	52862
内部	1288
内查外调	49185
内城	25648
内出血	49897
内存	22118
内当家	52365
内地	2503
内弟	21008
内定	34075
内耳	47436
内分泌	21633
内服	40185
内阁	4468
内功	19226
内海	36182
内涵	2798
内行	13424
内耗	35253
内河	15931
内核	20473
内讧	29769
内画	35542
内急	46839
内奸	33799
内景	46840
内径	50664
内疚	14034
内聚力	52863
内眷	51086
内科	12780
内控	21916
内裤	26469
内窥镜	46528
内愧	49186
内涝	41752
内里	43718
内力	32277
内敛	35254
内陆	11039
内陆国	52366
内陆河	33024
内乱	18369
内贸	37394
内蒙	24453
内蒙古	3720
内幕	17358
内迁	41753
内亲	54888
内勤	37940
内情	21765
内热	45954
内人	45056
内容	422
内伤	37037
内室	23439
内胎	48078
内廷	30842
内退	48809
内外	3401
内外交困	40845
内务	14470
内线	14855
内陷	55405
内详	52367
内向	17666
内向型	44772
内销	24844
内心	2147
内兄	48810
内秀	46841
内需	6772
内衣	11779
内因	20579
内应	29877
内忧外患	34824
内蕴	31067
内在	3325
内在美	47779
内脏	17508
内宅	31767
内债	43473
内战	7286
内掌柜	51497
内争	45956
内政	6185
内侄	45649
内痔	52864
内中	36018
内助	32278
内装修	48811
内资	20095
嫩	7522
嫩白	44185
嫩红	51498
嫩滑	51923
嫩黄	39134
嫩绿	21725
嫩弱	51499
嫩芽	30625
能	29
能动	16658
能否	2415
能干	11797
能歌善舞	31068
能工巧匠	26983
能够	249
能耗	9746
能见度	20869
能力	402
能量	4600
能耐	12120
能掐会算	53362
能屈能伸	43945
能人	18925
能上能下	16892
能手	8283
能说会道	33941
能效	47437
能言善辩	40186
能源	1750
能者多劳	49898
妮子	28556
泥	1329
呢喃	31069
呢绒	35255
呢子	36683
尼姑庵	34669
尼泊尔	7862
尼姑	14702
尼古丁	38934
尼龙	22500
尼龙布	53363
尼龙袋	49543
尼龙绳	44773
尼龙袜	45347
尼龙网	46842
泥人	25210
泥土	7327
泥沼	29343
泥饭碗	55406
泥巴	16378
泥垢	49544
泥浆	19279
泥坑	26138
泥淖	38317
泥泞	14084
泥牛入海	44774
泥坯	45650
泥菩萨	39558
泥鳅	22172
泥沙	9333
泥沙俱下	37941
泥石流	14832
泥水匠	32910
泥塑	21679
泥胎	46843
泥潭	18724
泥炭	36684
泥塘	37038
泥腿子	36852
泥瓦工	46844
泥瓦匠	34517
泥污	45957
霓虹	31188
霓虹灯	17337
你	69
你来我往	34982
你们	369
你死我活	22838
你争我夺	41065
你追我赶	31070
拟	2531
拟订	20362
拟定	10553
拟稿	42000
拟古	46845
拟人	35855
拟声词	56000
拟态	53874
拟议	30843
拟于	27548
拟作	39559
泥	24336
泥子	55939
昵称	42757
逆	4531
逆差	14455
逆党	46529
逆耳	36183
逆反	31071
逆反心理	28940
逆风	32279
逆光	41066
逆境	15891
逆来顺受	32409
逆料	34670
逆流	21234
逆流而上	36504
逆时针	42758
逆水	39974
逆水行舟	37942
逆向	24647
逆行	34355
逆贼	45958
逆转	15488
逆子	36184
匿报	55792
匿藏	43240
匿迹	49545
匿名	22688
匿名信	30738
溺	17205
溺爱	21917
溺水	26064
溺死	26828
溺婴	51924
睨视	43946
腻	10012
腻烦	37039
腻人	44775
腻味	36185
拈	13598
拈花惹草	46249
拈阄	54409
拈轻怕重	52368
蔫	18624
蔫巴	54889
蔫头耷脑	49187
年老力衰	42759
年表	30420
年礼	38126
年份	11697
年历	35394
年会	5661
年利	49546
年金	19634
年龄	1485
年龄段	17307
年轮	22173
年迈	18005
年末	12829
年内	6413
年	25
年报	24649
年产	6359
年产值	12791
年长	15549
年成	23440
年初	4029
年代	580
年底	3263
年度	2882
年饭	27866
年富力强	21814
年糕	24581
年高德劭	52369
年根	41754
年庚	43947
年关	18175
年号	22226
年华	11877
年画	11780
年货	13178
年级	3799
年纪	3536
年假	37574
年间	6595
年检	14408
年鉴	21162
年节	22689
年届	29344
年景	22287
年均	5448
年刊	42001
年来	42263
年年	6737
年年月月	48812
年谱	31653
年前	4544
年轻	697
年轻气盛	34518
年轻人	2417
年三十	41516
年少	20363
年深日久	39753
年事	42002
年收入	9448
年岁	14989
年头儿	10287
年尾	45651
年息	41755
年下	22417
年限	10874
年薪	13859
年夜	41295
年夜饭	18625
年幼	18122
年月	12557
年中	10912
年终	8709
年资	46250
鲇鱼	36853
黏	24650
黏稠	40846
黏度	53364
黏附	54890
黏合剂	51500
黏糊	48813
黏米	55793
黏膜	36854
黏黏糊糊	50665
黏土	43719
黏性	55887
黏液	50666
黏着	53365
捻	11520
捻子	38935
撵	11096
碾	12768
碾坊	32786
碾盘	31189
碾子	34356
廿	29770
念念不忘	19635
念	2227
念白	38520
念叨	16280
念佛	24845
念及	27951
念经	19280
念旧	38521
念念有词	27221
念书	8455
念诵	46251
念头	5360
念物	44472
念咒	36186
念珠	38318
埝	28557
娘儿们	21443
娘	2729
娘家	8254
娘们儿	9412
娘娘腔	46252
娘亲	46530
娘胎	40847
娘子	9804
娘子军	24383
酿酒	16470
酿	16206
酿成	10560
酿造	18626
酿制	35698
鸟语花香	28117
鸟枪	38522
鸟	2278
鸟巢	23279
鸟铳	45348
鸟尽弓藏	53875
鸟瞰	26697
鸟类	7488
鸟笼	18512
鸟枪换炮	41756
鸟雀	32154
鸟兽	23878
鸟兽散	42502
袅袅	16873
袅袅婷婷	38725
袅娜	36019
尿布	24965
尿	3744
尿床	43474
尿道	32787
尿毒症	28743
尿壶	54410
尿急	48814
尿检	49188
尿尿	36187
尿盆	35543
尿频	51088
尿失禁	51501
尿素	15550
尿酸	46846
尿血	51925
尿液	34519
捏	4605
捏把汗	47140
捏合	45959
捏弄	48815
捏一把汗	34357
捏造	15565
涅槃	30626
聂	19704
嗫嚅	18439
镊子	32410
镍	17827
镍币	53366
蹑	19857
蹑手蹑脚	23599
蹑足	45349
孽根	55407
孽债	49899
孽障	41296
孽种	40187
您	443
冰肌玉骨	53131
宁	20490
宁静	6647
宁日	31532
宁为玉碎,不为瓦全	50667
宁夏	3827
狞笑	24337
柠檬	28941
柠檬酸	38127
柠檬汁	50287
凝聚力	4917
凝脂	41757
凝	9383
凝冻	51502
凝固	10089
凝固剂	55794
凝集	32546
凝结	10521
凝聚	3912
凝练	32023
凝眸	30080
凝目	46847
凝神	16059
凝视	8976
凝思	35544
凝缩	52370
凝望	15724
凝想	48449
凝滞	32280
凝重	12755
拧	6282
宁	1609
宁可	8701
宁肯	14223
宁缺毋滥	45960
宁死不屈	38128
宁愿	10469
佞臣	38726
佞人	50668
妞	6556
妞妞	32024
牛脖子	50288
牛角	25773
牛	1128
牛蒡	42760
牛鼻子	30081
牛车	19988
牛刀小试	51926
牛痘	41517
牛犊	17639
牛犊子	52865
牛肝菌	55795
牛倌	45961
牛鬼蛇神	21536
牛黄	34210
牛角尖	45350
牛筋	47780
牛劲	44473
牛栏	28478
牛郎星	47438
牛郎织女	34671
牛马	18093
牛毛	39560
牛虻	37211
牛奶	7505
牛扒	55796
牛排	33942
牛棚	17569
牛皮	16659
牛脾气	47439
牛皮癣	26767
牛皮纸	31768
牛气	37575
牛圈	37040
牛市	42264
牛头马面	46253
牛蛙	40848
牛瘟	50669
牛性子	52866
牛饮	49547
牛仔裤	19559
牛仔	23280
牛仔服	45652
忸怩	25986
扭	4493
扭摆	48816
扭打	33800
扭动	16997
扭结	45653
扭亏	11590
扭亏为盈	16601
扭亏增盈	24783
扭捏	31072
扭曲	9854
扭伤	28558
扭送	35395
扭头	10288
扭秧歌	29038
扭转	6374
纽	17096
纽带	6627
纽扣	22946
纽子	51927
钮	26139
拗	51503
拗不过	28559
农垦	10962
农轻重	54411
农业化	51504
农资	6228
农产品	2233
农场	4492
农村	416
农贷	29039
农夫	20287
农妇	20953
农副产品	7289
农副业	27549
农耕	21202
农工	15533
农工商	26470
农户	2794
农会	21918
农活儿	28942
农机	7605
农机具	19705
农机站	53367
农家	5130
农家肥	27725
农具	13750
农历	10101
农林	12097
农忙	20580
农贸市场	14069
农民	298
农民战争	33661
农膜	31769
农奴	16402
农奴主	39754
农舍	22065
农时	24136
农事	22947
农田	4521
农闲	19139
农谚	49900
农药	4120
农业	756
农业国	37943
农业社	18827
农业税	6820
农艺	32659
农艺师	27793
农用	11908
农友	43948
农运会	18335
农转非	24514
农庄	21726
农作物	6303
哝哝	32911
浓	4549
浓淡	29771
浓度	6917
浓厚	5740
浓烈	14642
浓绿	31190
浓眉	25910
浓眉大眼	39340
浓密	19281
浓墨重彩	22288
浓缩	11479
浓雾	22993
浓香	32281
浓烟	15566
浓艳	38129
浓阴	52867
浓郁	7455
浓重	12379
浓妆	31883
浓妆艳抹	34211
脓	17509
脓包	44186
脓疮	45654
脓肿	50289
弄	1198
弄潮儿	27222
弄鬼	43720
弄假成真	38130
弄巧成拙	31884
弄权	36505
弄虚作假	9025
奴	7439
奴婢	14966
奴才	13050
奴化	49189
奴隶	6375
奴隶社会	24515
奴隶主	15918
奴仆	20019
奴性	41518
奴颜婢膝	47440
奴颜媚骨	55408
奴役	16471
驽钝	52868
努	20132
努力	353
努嘴	33025
怒视	32912
怒	5440
怒不可遏	23547
怒潮	36020
怒斥	31654
怒冲冲	35396
怒发冲冠	36685
怒放	23814
怒号	43241
怒喝	38936
怒吼	18212
怒火	15551
怒火中烧	39341
怒骂	29973
怒目	19676
怒目而视	38131
怒气	13088
怒容	27393
怒色	43721
怒涛	38937
怒形于色	47141
怒族	48817
暖	3214
暖冬	28293
暖房	44776
暖风	34825
暖风机	52869
暖阁	21078
暖烘烘	32660
暖乎乎	52371
暖壶	34076
暖和	12154
暖炕	50670
暖流	17046
暖棚	36337
暖瓶	32026
暖气	14366
暖气片	38938
暖融融	34212
暖色	41519
暖水袋	55409
暖水壶	53368
暖水瓶	37944
暖洋洋	31656
暖意	21318
疟疾	14943
虐待	9467
挪	6268
挪步	44187
挪动	18154
挪借	53369
挪窝儿	43477
挪用	6796
诺言	15188
诺贝尔奖	13413
懦夫	28294
懦弱	16536
糯稻	53370
糯米	19345
女单	10843
女监	51089
女排	6930
女	329
女伴	23334
女宾	31073
女兵	11468
女厕	45962
女车	48818
女儿	933
女儿墙	54412
女方	16079
女工	6687
女红	35256
女公子	46848
女孩儿	3869
女皇	24137
女家	42003
女将	15321
女角	30844
女眷	31655
女篮	12400
女郎	11319
女里女气	53876
女流	31074
女能人	51928
女奴	43475
女朋友	18440
女仆	15061
女气	46531
女墙	49190
女强人	31770
女权	27472
女人	20207
女人	1821
女人家	27952
女色	27394
女神	12558
女生	6879
女声	27550
女士	1869
女式	31422
女双	14430
女娲	26471
女王	14163
女巫	32547
女相	32025
女校	32155
女性	2143
女婿	7483
女婴	26829
女佣	18063
女优	49191
女友	12216
女招待	30082
女真	20541
女主人	13972
女装	23707
女子	856
女足	6472
疟蚊	53877
疟原虫	43476
虐杀	37945
噢	5593
哦	32548
哦	3680
讴歌	10767
欧共体	22585
欧	2783
欧化	42976
欧美	9805
欧盟	2589
欧姆	24454
欧阳	19591
欧元	4619
欧洲	1078
殴打	12529
殴斗	43478
区	49548
呕	11990
呕吐	11275
呕心沥血	18336
呕血	40188
偶然	3702
偶	8578
偶尔	5566
偶发	38132
偶感	43949
偶合	47142
偶或	45351
偶然性	17532
偶数	42977
偶像	11554
偶一为之	49192
偶遇	36338
耦合	21489
藕	13002
藕断丝连	39755
藕粉	43950
藕荷	42004
藕色	47441
怄	34213
怄气	32788
沤	15150
沤肥	52870
趴	6833
趴窝	50671
啪	9224
啪嚓	55410
啪嗒	46532
啪啦	28388
扒手	31191
扒	6945
扒鸡	50672
扒窃	32913
爬	2022
爬虫	35699
爬格子	42005
爬犁	33801
爬坡	26910
爬山虎	36339
爬升	41067
爬行	16403
耙	12255
耙子	40416
帕	13414
帕金森病	46254
怕	853
怕人	19168
怕生	43722
怕事	35856
怕是	6887
怕羞	31533
拍	1166
拍案	21361
拍案而起	33293
拍案叫绝	37041
拍板	16489
拍打	14442
拍发	42265
拍花	51929
拍马	25145
拍马屁	33145
拍卖	5063
拍卖行	26984
拍摄	4251
拍手	14930
拍手称快	23441
拍戏	31657
拍胸脯	30627
拍照	12296
拍桌子	24966
拍子	26267
俳句	48819
徘徊	6965
排场	19677
排行	21033
排量	39135
排枪	43479
排	857
排班	38133
排版	30421
排比	38939
排笔	53878
排查	9147
排斥	7324
排除	4577
排挡	48079
排档	34358
排毒	48080
排队	7090
排放	4011
排风扇	52372
排骨	30422
排行榜	14244
排号	54891
排挤	17667
排解	23548
排空	36686
排涝	25649
排雷	30628
排练	10886
排练场	46849
排列	6118
排卵	30527
排卵期	55411
排名	5034
排难解纷	47143
排炮	49901
排气	24967
排气扇	54892
排遣	27631
排球	8885
排山倒海	29040
排水	11261
排水量	34983
排他	29878
排他性	31534
排头	39975
排头兵	17359
排外	24338
排尾	50290
排污	8551
排戏	29444
排险	41297
排箫	49902
排泄	18725
排序	20317
排演	14797
排椅	55412
排印	35257
排忧	46255
排忧解难	39342
排阵	42761
排字	36340
牌	1597
牌匾	19253
牌儿	38134
牌坊	19403
牌号	25358
牌价	36506
牌九	33802
牌局	39976
牌楼	19678
牌位	21444
牌照	14330
牌子	5955
排子车	51930
迫击炮	22994
派	606
派别	9961
派不是	55413
派出所	3212
派定	39136
派对	39756
派发	37212
派饭	37751
派购	55797
派活儿	46850
派款	51505
派力司	53879
派遣	5992
派任	48450
派生	21634
派送	42978
派头	16582
派系	24582
派性	33943
派员	16326
派驻	11838
潘	7215
攀岩	18094
攀	7795
攀比	14893
攀扯	53371
攀登	8202
攀附	38523
攀高枝儿	52871
攀龙附凤	41298
攀爬	33548
攀亲	38524
攀升	9476
攀谈	21203
攀援	24455
攀越	40849
攀折	45655
盘底	48451
盘诘	45057
盘香	55416
盘	1948
盘剥	29772
盘查	22839
盘缠	32789
盘秤	55970
盘存	55415
盘点	21966
盘儿菜	55414
盘费	48820
盘根错节	30956
盘根问底	55888
盘古	31314
盘桓	26830
盘活	11604
盘货	52872
盘踞	21273
盘空	54413
盘马弯弓	54414
盘弄	51506
盘曲	45656
盘绕	36507
盘算	11058
盘腿	23658
盘问	16696
盘旋	11493
盘账	55940
盘子	10185
盘坐	40189
磐石	31771
蹒跚	16874
蟠龙	31423
蟠桃	31885
判	4739
判案	39977
判别	24516
判处	5332
判词	46533
判定	11572
判读	54415
判断	2207
判断力	24898
判罚	26831
判分	54416
判官	22227
判决	3435
判决书	17232
判例	42266
判明	38940
判若两人	31315
判刑	14760
判罪	46851
叛变	18441
叛党	32156
叛匪	47442
叛国	32549
叛军	20474
叛离	49193
叛乱	14798
叛逆	20619
叛逃	34826
叛徒	11346
叛贼	37395
盼	4294
盼头	33944
盼望	5693
乓	29711
乓贵神速	43369
滂沱	31424
膀胱	25579
磅礴	25431
彷徨	16792
庞	15062
庞大	4983
庞然大物	29773
庞杂	26832
旁支	48081
旁	1910
旁白	33549
旁边	2454
旁出	52373
旁顾	35085
旁观	25430
旁观者清	40850
旁及	47781
旁路	51090
旁落	36855
旁门	40417
旁门左道	47144
旁敲侧击	36341
旁人	8481
旁若无人	24899
旁听	9486
旁听生	44188
旁通	45352
旁系	44777
旁征博引	38135
旁证	38941
螃蟹	12297
耪	29041
胖	4216
胖嘟嘟	47145
胖墩墩	48082
胖墩儿	39978
胖乎乎	32790
胖子	8438
抛光	37946
抛物线	36509
抛	4080
抛荒	26553
抛离	51931
抛锚	28295
抛弃	6725
抛却	42762
抛撒	36856
抛洒	36508
抛售	25580
抛头露面	29551
抛掷	31425
抛砖引玉	40618
泡	16998
泡桐	31192
泡子	51091
泡子	42267
刨	7890
刨除	54893
刨根儿	36687
刨根问底	32157
咆哮	14603
庖厨	47146
狍子	36342
炮烙	51092
炮制	17594
袍子	16154
跑	528
跑步	13010
跑车	25581
跑单帮	48083
跑道	13003
跑电	55798
跑调	45963
跑动	26985
跑肚	50673
跑反	54417
跑光	42763
跑旱船	48821
跑江湖	48822
跑街	49549
跑龙套	39561
跑马	24651
跑码头	48452
跑买卖	47147
跑冒滴漏	35700
跑跑颠颠	55417
跑生意	51507
跑堂儿	51508
跑题	52374
跑腿儿	27134
跑外	45353
跑鞋	46852
跑圆场	52873
炮	1636
炮兵	10195
炮车	42503
炮弹	10561
炮轰	30083
炮灰	42504
炮火	10998
炮击	21079
炮舰	38525
炮口	37947
炮楼	33422
炮手	32282
炮塔	47782
炮台	14544
炮膛	52874
炮艇	49903
炮筒子	52375
炮位	49194
炮眼	40851
炮战	43242
炮仗	28943
炮竹	51509
泡沫经济	32914
泡	2232
泡吧	44189
泡菜	24067
泡饭	43480
泡蘑菇	55799
泡沫	8451
泡沫塑料	35545
泡泡纱	54418
泡泡糖	39137
泡汤	32411
泡影	25275
